,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
32,inf,inf,inf,inf,inf,inf,inf,29.27,inf,inf,inf,inf,27.12,25.0,28.28,inf,inf,26.7,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.75,inf,inf,inf,inf,inf,inf,17.12,inf,inf,inf,inf,inf,inf,20.4,inf,inf,inf,inf,inf,28.47,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.75,inf,inf,inf,inf,inf
33,inf,inf,inf,inf,inf,inf,inf,27.22,inf,inf,inf,inf,25.1,22.95,26.23,inf,inf,26.44,inf,inf,inf,inf,28.44,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.7,inf,inf,inf,inf,inf,inf,16.84,inf,inf,inf,inf,inf,inf,18.36,inf,inf,inf,inf,inf,26.44,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.52,17.7,inf,inf,inf,inf,29.75
34,inf,inf,inf,inf,inf,inf,inf,28.6,inf,inf,inf,inf,26.47,24.34,26.27,inf,inf,27.81,inf,inf,inf,inf,29.81,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.1,inf,inf,inf,inf,inf,inf,18.23,inf,inf,inf,inf,inf,inf,19.73,inf,inf,inf,inf,inf,26.45,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.5,19.1,inf,inf,inf,inf,inf
35,inf,inf,inf,inf,inf,inf,inf,27.77,inf,inf,inf,inf,25.64,23.52,26.8,inf,inf,26.98,inf,inf,inf,inf,28.98,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.27,inf,inf,inf,inf,inf,inf,17.4,inf,inf,inf,inf,inf,inf,18.9,inf,inf,inf,inf,inf,26.98,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.77,18.27,inf,inf,inf,inf,inf
36,inf,inf,inf,inf,inf,inf,inf,28.4,inf,inf,inf,inf,26.27,24.14,27.42,inf,inf,26.84,inf,inf,inf,inf,29.61,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.89,inf,inf,inf,inf,inf,inf,17.27,inf,inf,inf,inf,inf,inf,19.55,inf,inf,inf,inf,inf,27.61,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.89,inf,inf,inf,inf,inf
37,inf,inf,inf,inf,inf,inf,inf,28.23,inf,inf,inf,inf,26.1,23.97,25.47,inf,inf,28.27,inf,inf,inf,inf,29.44,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.72,inf,inf,inf,inf,inf,inf,18.67,inf,inf,inf,inf,inf,inf,19.38,inf,inf,inf,inf,inf,25.66,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.7,18.72,inf,inf,inf,inf,inf
38,inf,inf,inf,inf,inf,inf,inf,29.36,inf,inf,inf,inf,27.23,25.1,28.38,inf,inf,29.02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.84,inf,inf,inf,inf,inf,inf,19.42,inf,inf,inf,inf,inf,inf,20.5,inf,inf,inf,inf,inf,28.56,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.84,inf,inf,inf,inf,inf
39,inf,inf,inf,inf,inf,inf,inf,28.19,inf,inf,inf,inf,26.06,23.94,27.2,inf,inf,28.22,inf,inf,inf,inf,29.4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.69,inf,inf,inf,inf,inf,inf,18.62,inf,inf,inf,inf,inf,inf,19.33,inf,inf,inf,inf,inf,27.4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.69,inf,inf,inf,inf,inf
40,inf,inf,inf,inf,inf,inf,inf,29.55,inf,inf,inf,inf,27.4,25.28,28.56,inf,inf,28.56,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.98,inf,inf,inf,inf,inf,inf,20.69,inf,inf,inf,inf,inf,28.75,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.03,inf,inf,inf,inf,inf
41,inf,inf,inf,inf,inf,inf,inf,29.95,inf,inf,inf,inf,27.81,25.69,28.97,inf,inf,27.97,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.38,inf,inf,inf,inf,inf,inf,21.1,inf,inf,inf,inf,inf,29.16,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.44,inf,inf,inf,inf,inf
42,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.3,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,21.27,inf,inf,inf,inf,inf,inf,23.69,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,23.05,inf,inf,inf,inf,inf
43,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.48,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,21.45,inf,inf,inf,inf,inf,inf,23.89,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,23.23,inf,inf,inf,inf,inf
44,inf,inf,inf,inf,inf,inf,inf,28.12,inf,inf,inf,inf,25.98,23.86,27.14,inf,inf,28.16,inf,inf,inf,inf,29.33,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.61,inf,inf,inf,inf,inf,inf,18.56,inf,inf,inf,inf,inf,inf,19.27,inf,inf,inf,inf,inf,27.33,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.7,18.61,inf,inf,inf,inf,inf
45,inf,inf,inf,inf,inf,inf,inf,28.42,inf,inf,inf,inf,26.3,24.16,27.44,inf,inf,28.45,inf,inf,inf,inf,29.62,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.9,inf,inf,inf,inf,inf,inf,18.86,inf,inf,inf,inf,inf,inf,19.56,inf,inf,inf,inf,inf,27.62,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.9,inf,inf,inf,inf,inf
46,inf,inf,inf,inf,inf,inf,inf,28.66,inf,inf,inf,inf,26.52,24.39,27.67,inf,inf,28.69,inf,inf,inf,inf,29.86,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.14,inf,inf,inf,inf,inf,inf,19.1,inf,inf,inf,inf,inf,inf,19.8,inf,inf,inf,inf,inf,27.86,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.14,inf,inf,inf,inf,inf
47,inf,inf,inf,inf,inf,inf,inf,29.17,inf,inf,inf,inf,27.05,24.9,28.19,inf,inf,28.66,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.66,inf,inf,inf,inf,inf,inf,19.06,inf,inf,inf,inf,inf,inf,20.31,inf,inf,inf,inf,inf,28.38,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.66,inf,inf,inf,inf,inf
48,inf,inf,inf,inf,inf,inf,inf,27.81,inf,inf,inf,inf,25.69,23.55,26.67,inf,inf,27.84,inf,inf,inf,inf,29.02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.3,inf,inf,inf,inf,inf,inf,18.25,inf,inf,inf,inf,inf,inf,18.95,inf,inf,inf,inf,inf,26.86,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.9,18.3,inf,inf,inf,inf,inf
49,inf,inf,inf,inf,inf,inf,inf,27.58,inf,inf,inf,inf,25.45,23.31,26.6,inf,inf,27.61,inf,inf,inf,inf,28.8,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.06,inf,inf,inf,inf,inf,inf,18.02,inf,inf,inf,inf,inf,inf,18.72,inf,inf,inf,inf,inf,26.8,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.77,18.06,inf,inf,inf,inf,inf
50,inf,inf,inf,inf,inf,inf,inf,29.36,inf,inf,inf,inf,27.23,25.1,27.53,inf,inf,29.39,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.84,inf,inf,inf,inf,inf,inf,19.8,inf,inf,inf,inf,inf,inf,20.5,inf,inf,inf,inf,inf,27.72,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.77,19.84,inf,inf,inf,inf,inf
51,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.14,27.02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,21.7,inf,inf,inf,inf,inf,inf,22.4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,21.77,inf,inf,inf,inf,inf
52,inf,inf,inf,inf,inf,inf,inf,29.31,inf,inf,inf,inf,28.31,26.23,25.52,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.94,inf,inf,inf,inf,inf,inf,21.64,inf,inf,inf,inf,inf,25.7,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.77,20.98,inf,inf,inf,inf,inf
